id	proyecto	ml	manzana	lote	area_m2	perimetro	uso	Etapa	lat	long
	1	AA-2	AA	2	213.97	61.87	VIVIENDA	5	-4.07770134	-81.02203337
	1	AA-3	AA	3	220	64	VIVIENDA	5	-4.077614322	-81.02200602
	1	AA-4	AA	4	220	64	VIVIENDA	5	-4.077526223	-81.02198554
	1	AA-5	AA	5	220	64	VIVIENDA	5	-4.077438123	-81.02196505
	1	AA-6	AA	6	220	64	VIVIENDA	5	-4.077350024	-81.02194457
	1	AA-7	AA	7	220	64	VIVIENDA	5	-4.077261925	-81.02192409
	1	AA-8	AA	8	220	64	VIVIENDA	5	-4.077173826	-81.0219036
	1	AA-9	AA	9	220	64	VIVIENDA	5	-4.077085726	-81.02188312
	1	AA-10	AA	10	260.2	68.19	VIVIENDA	5	-4.076986445	-81.02186884
	1	AA-1	AA	1	151.9	50.03	VIVIENDA	5	-4.077785988	-81.02207362
	1	AA-11	AA	11	258.1	67.62	VIVIENDA	5	-4.07688025	-81.02183385
	1	AA-12	AA	12	291.74	70.3	VIVIENDA	5	-4.076817237	-81.02169425
	1	AA-13	AA	13	283.22	69.02	VIVIENDA	5	-4.076855838	-81.02156594
	1	AA-14	AA	14	295.92	68.06	VIVIENDA	5	-4.077056881	-81.02161476
	1	AA-15	AA	15	227.52	62.32	VIVIENDA	5	-4.077172884	-81.02165095
	1	AA-16	AA	16	177.1	54.36	VIVIENDA	5	-4.07728355	-81.02170085
	1	AB-20	AB	20	154.76	50.12	VIVIENDA	5	-4.075455951	-81.02129457
	1	AB-21	AB	21	169.51	52.68	VIVIENDA	5	-4.075548519	-81.02132802
	1	AB-22	AB	22	169.51	52.65	VIVIENDA	5	-4.075646375	-81.02135749
	1	AB-23	AB	23	169.52	52.62	VIVIENDA	5	-4.075744754	-81.02138519
	1	AB-24	AB	24	169.52	52.61	VIVIENDA	5	-4.075843625	-81.0214111
	1	AB-25	AB	25	169.52	52.6	VIVIENDA	5	-4.075942953	-81.02143522
	1	AB-26	AB	26	169.51	52.61	VIVIENDA	5	-4.076042701	-81.02145754
	1	AB-27	AB	27	169.53	52.62	VIVIENDA	5	-4.076142844	-81.02147804
	1	AB-28	AB	28	169.51	52.64	VIVIENDA	5	-4.076243344	-81.02149674
	1	AB-29	AB	29	169.33	52.66	VIVIENDA	5	-4.076344175	-81.02151354
	1	AB-30	AB	30	152.98	49.57	VIVIENDA	5	-4.076441177	-81.02152571
	1	AB-1	AB	1	131.47	47.94	VIVIENDA	5	-4.076615804	-81.02152184
	1	AB-4	AB	4	188.49	55.93	VIVIENDA	5	-4.07644024	-81.02175535
	1	AB-2	AB	2	140.6	49.63	VIVIENDA	5	-4.076591083	-81.02160127
	1	AB-3	AB	3	155.56	51.99	VIVIENDA	5	-4.07655441	-81.02168329
	1	AB-16	AB	16	179.04	55.43	VIVIENDA	5	-4.07536287	-81.02149861
	1	AB-17	AB	17	151.95	51.32	VIVIENDA	5	-4.07528877	-81.02139407
	1	AB-18	AB	18	148.34	50.4	VIVIENDA	5	-4.075288062	-81.02130251
	1	AB-19	AB	19	135.17	48.2	VIVIENDA	5	-4.075299775	-81.02121665
	1	AD-3	AD	3	162.97	51.75	VIVIENDA	5	-4.076009937	-81.02078991
	1	AD-4	AD	4	162.97	51.74	VIVIENDA	5	-4.075914853	-81.02076507
	1	AD-5	AD	5	162.97	51.74	VIVIENDA	5	-4.075820282	-81.02073836
	1	AD-6	AD	6	162.97	51.74	VIVIENDA	5	-4.075726266	-81.02070978
	1	AD-7	AD	7	162.97	51.74	VIVIENDA	5	-4.075633055	-81.0206787
	1	AD-8	AD	8	162.97	51.74	VIVIENDA	5	-4.075539946	-81.0206473
	1	AD-9	AD	9	164.01	51.79	VIVIENDA	5	-4.075446269	-81.02061661
	1	AD-2	AD	2	172.25	52.98	VIVIENDA	5	-4.076143657	-81.02082086
	1	AD-1	AD	1	172.25	52.97	VIVIENDA	5	-4.076245179	-81.02084283
	1	AD-10	AD	10	183.94	54.7	VIVIENDA	5	-4.075531941	-81.02043464
	1	AD-11	AD	11	175.74	53.43	VIVIENDA	5	-4.075635281	-81.02046759
	1	AD-12	AD	12	179.46	53.93	VIVIENDA	5	-4.075736523	-81.02050243
	1	AD-13	AD	13	179.34	53.91	VIVIENDA	5	-4.075839585	-81.02053522
	1	AD-14	AD	14	179.34	53.91	VIVIENDA	5	-4.075943443	-81.02056531
	1	AD-15	AD	15	159.36	50.28	VIVIENDA	5	-4.076042299	-81.02059708
	1	AG-5	AG	5	169.99	54	VIVIENDA	5	-4.074827358	-81.02138117
	1	AG-5	AG	5	169.99	54	VIVIENDA	5	-4.074827358	-81.02138117
	1	AG-6	AG	6	169.98	54	VIVIENDA	5	-4.074739258	-81.02136068
	1	AG-7	AG	7	169.99	54	VIVIENDA	5	-4.074651159	-81.0213402
	1	AG-8	AG	8	169.99	54	VIVIENDA	5	-4.07456306	-81.02131972
	1	AG-9	AG	9	169.98	54	VIVIENDA	5	-4.074474961	-81.02129923
	1	AG-10	AG	10	169.98	54	VIVIENDA	5	-4.074386862	-81.02127875
	1	AG-11	AG	11	169.99	54	VIVIENDA	5	-4.074298762	-81.02125827
	1	AG-15	AG	15	150.62	48.88	VIVIENDA	5	-4.074296661	-81.0210585
	1	AG-16	AG	16	183.38	54.76	VIVIENDA	5	-4.074393373	-81.02108089
	1	AG-17	AG	17	193.47	56.52	VIVIENDA	5	-4.074498312	-81.02110115
	1	AG-18	AG	18	207.39	58.95	VIVIENDA	5	-4.074603299	-81.02111982
	1	AG-19	AG	19	225.11	61.91	VIVIENDA	5	-4.074708249	-81.02113708
	1	AG-20	AG	20	242.13	64.65	VIVIENDA	5	-4.074812868	-81.02115513
	1	AG-21	AG	21	228.6	62.34	VIVIENDA	5	-4.074912308	-81.0211754
	1	AL-1	AL	1	165.46	52.26	VIVIENDA	5	-4.073919614	-81.02095708
	1	AL-4	AL	4	170	54	VIVIENDA	5	-4.073685338	-81.02111563
	1	AL-5	AL	5	170	54	VIVIENDA	5	-4.073597239	-81.02109515
	1	AL-6	AL	6	170	54	VIVIENDA	5	-4.073509139	-81.02107467
	1	AL-7	AL	7	170	54	VIVIENDA	5	-4.07342104	-81.02105418
	1	AL-8	AL	8	170	54	VIVIENDA	5	-4.073332941	-81.0210337
	1	AL-9	AL	9	170	54	VIVIENDA	5	-4.073244842	-81.02101322
	1	AL-10	AL	10	170	54	VIVIENDA	5	-4.073156742	-81.02099273
	1	AL-11	AL	11	170	54	VIVIENDA	5	-4.073068643	-81.02097225
	1	AL-12	AL	12	170	54	VIVIENDA	5	-4.072980544	-81.02095177
	1	AL-13	AL	13	170	54	VIVIENDA	5	-4.072892445	-81.02093128
	1	AL-14	AL	14	170	54	VIVIENDA	5	-4.072804345	-81.0209108
	1	AL-15	AL	15	170	54	VIVIENDA	5	-4.072716246	-81.02089031
	1	AL-2	AL	2	179.94	55.01	VIVIENDA	5	-4.073894925	-81.02106297
	1	AL-3	AL	3	169.34	53.08	VIVIENDA	5	-4.07377641	-81.02113839
	1	AL-16	AL	16	206.03	58.24	VIVIENDA	5	-4.072618816	-81.02086764
	1	AL-17	AL	17	220	64	VIVIENDA	5	-4.072702244	-81.0207065
	1	AL-18	AL	18	220	64	VIVIENDA	5	-4.072722694	-81.02061874
	1	AL-19	AL	19	220	64	VIVIENDA	5	-4.072743144	-81.02053098
	1	AL-20	AL	20	220	64	VIVIENDA	5	-4.072763594	-81.02044322
	1	AL-21	AL	21	220	64	VIVIENDA	5	-4.072784044	-81.02035546
	1	AL-22	AL	22	220	64	VIVIENDA	5	-4.072804494	-81.0202677
	1	AL-23	AL	23	220	64	VIVIENDA	5	-4.072824945	-81.02017993
	1	AL-24	AL	24	220	64	VIVIENDA	5	-4.072845395	-81.02009217
	1	AL-25	AL	25	220	64	VIVIENDA	5	-4.072865845	-81.02000441
	1	AL-26	AL	26	220	64	VIVIENDA	5	-4.072886295	-81.01991665
	1	AL-27	AL	27	220	64	VIVIENDA	5	-4.072906745	-81.01982889
	1	AL-28	AL	28	210.57	63.16	VIVIENDA	5	-4.07292808	-81.01974329
	1	AL-29	AL	29	228.59	64.79	VIVIENDA	5	-4.072954132	-81.01962003
	1	AL-31	AL	31	147.64	49.69	VIVIENDA	5	-4.073203009	-81.01958245
	1	AL-32	AL	32	146.04	49.47	VIVIENDA	5	-4.07318635	-81.01966912
	1	AL-33	AL	33	145.06	49.33	VIVIENDA	5	-4.07316225	-81.0197903
	1	AL-34	AL	34	144.63	49.27	VIVIENDA	5	-4.073145255	-81.01987575
	1	AL-35	AL	35	155.76	50.75	VIVIENDA	5	-4.073127363	-81.01996439
	1	AL-36	AL	36	156.64	50.87	VIVIENDA	5	-4.073118233	-81.02005802
	1	AL-38	AL	38	156.6	50.86	VIVIENDA	5	-4.073130694	-81.02024606
	1	AL-39	AL	39	156.58	50.86	VIVIENDA	5	-4.073152067	-81.02033798
	1	AL-40	AL	40	156.61	50.86	VIVIENDA	5	-4.073183243	-81.0204271
	1	AL-41	AL	41	159.11	51.22	VIVIENDA	5	-4.073223946	-81.02051321
	1	AL-42	AL	42	161.03	51.47	VIVIENDA	5	-4.073295899	-81.02062445
	1	AL-43	AL	43	158.78	51.17	VIVIENDA	5	-4.073358608	-81.0206976
	1	AL-44	AL	44	158.79	51.17	VIVIENDA	5	-4.073428231	-81.02076322
	1	AL-45	AL	45	158.79	51.17	VIVIENDA	5	-4.073504612	-81.02082091
	1	AL-46	AL	46	158.79	51.17	VIVIENDA	5	-4.073586844	-81.02086998
	1	AL-47	AL	47	158.79	51.17	VIVIENDA	5	-4.073673949	-81.02090985
	1	AL-48	AL	48	160.53	51.41	VIVIENDA	5	-4.073765355	-81.0209404
	1	AL-37	AL	37	156.62	50.86	VIVIENDA	5	-4.073119372	-81.02015237
	1	AG-12	AG	12	175.83	54.5	VIVIENDA	5	-4.07420522	-81.02124051
	1	AG-1	AG	1	153.13	50.33	VIVIENDA	5	-4.075080374	-81.02115822
	1	AG-14	AG	14	180.95	54.22	VIVIENDA	5	-4.074137295	-81.02101229
	1	AG-2	AG	2	153.87	50.78	VIVIENDA	5	-4.075073451	-81.02125097
	1	AG-3	AG	3	163.79	52.5	VIVIENDA	5	-4.075042851	-81.02134216
	1	AG-13	AG	13	196.96	56.67	VIVIENDA	5	-4.074121684	-81.02112576
	1	AG-4	AG	4	186.41	55.79	VIVIENDA	5	-4.074922321	-81.02140556
	1	AJ-1	AJ	1	179.88	53.87	VIVIENDA	5	-4.075416097	-81.02016615
	1	AJ-2	AJ	2	175.32	53.38	VIVIENDA	5	-4.075312189	-81.02014013
	1	AJ-3	AJ	3	175.32	53.38	VIVIENDA	5	-4.075208988	-81.02011716
	1	AJ-4	AJ	4	175.32	53.38	VIVIENDA	5	-4.075105138	-81.0200973
	1	AJ-5	AJ	5	175.32	53.38	VIVIENDA	5	-4.075000733	-81.02008058
	1	AJ-6	AJ	6	164.46	52	VIVIENDA	5	-4.074898906	-81.02006881
	1	AJ-8	AJ	8	176.2	53.49	VIVIENDA	5	-4.074647415	-81.02004095
	1	AJ-9	AJ	9	176.2	53.49	VIVIENDA	5	-4.074542518	-81.02002392
	1	AJ-10	AJ	10	176.2	53.49	VIVIENDA	5	-4.07443839	-81.02000272
	1	AJ-11	AJ	11	185.98	54.86	VIVIENDA	5	-4.074332645	-81.01997543
	1	AJ-12	AJ	12	174.79	53.37	VIVIENDA	5	-4.074368416	-81.0197777
	1	AJ-13	AJ	13	185.94	54.79	VIVIENDA	5	-4.074473557	-81.01980559
	1	AJ-14	AJ	14	185.94	54.79	VIVIENDA	5	-4.074583416	-81.01982805
	1	AJ-15	AJ	15	185.94	54.79	VIVIENDA	5	-4.074694191	-81.0198455
	1	AJ-17	AJ	17	180.72	54.16	VIVIENDA	5	-4.074942893	-81.01987243
	1	AJ-18	AJ	18	170.83	52.78	VIVIENDA	5	-4.075048137	-81.01988539
	1	AJ-19	AJ	19	170.83	52.78	VIVIENDA	5	-4.075149803	-81.01990208
	1	AJ-7	AJ	7	189.05	55.29	VIVIENDA	5	-4.074756983	-81.02005259
	1	AJ-16	AJ	16	171.3	52.91	VIVIENDA	5	-4.074801493	-81.01985572
	1	AJ-20	AJ	20	198.77	56.52	VIVIENDA	5	-4.075261617	-81.0199321
	1	AH-1	AH	1	166.39	52.33	VIVIENDA	5	-4.07513561	-81.02096578
	1	AH-2	AH	2	172.33	52.98	VIVIENDA	5	-4.075036155	-81.02094258
	1	AH-2	AH	2	172.33	52.98	VIVIENDA	5	-4.075036155	-81.02094258
	1	AH-3	AH	3	172.33	52.98	VIVIENDA	5	-4.07493398	-81.02092354
	1	AH-4	AH	4	172.33	52.98	VIVIENDA	5	-4.074831133	-81.02090851
	1	AH-5	AH	5	157.91	51.13	VIVIENDA	5	-4.074731849	-81.02089979
	1	AH-6	AH	6	150.29	50.1	VIVIENDA	5	-4.074603641	-81.02088414
	1	AH-7	AH	7	150.02	50	VIVIENDA	5	-4.074513645	-81.02087367
	1	AH-8	AH	8	150.02	50	VIVIENDA	5	-4.074424294	-81.02085944
	1	AH-9	AH	9	150.02	50	VIVIENDA	5	-4.07433534	-81.02084291
	1	AH-10	AH	10	150.42	50.06	VIVIENDA	5	-4.074246786	-81.02082383
	1	AH-11	AH	11	151.78	50.25	VIVIENDA	5	-4.074158157	-81.02080266
	1	AH-12	AH	12	151.9	50.29	VIVIENDA	5	-4.074197321	-81.02060515
	1	AH-13	AH	13	150.02	50	VIVIENDA	5	-4.074285518	-81.02062777
	1	AH-14	AH	14	150.02	50	VIVIENDA	5	-4.074373993	-81.02064667
	1	AH-15	AH	15	150.02	50	VIVIENDA	5	-4.074462955	-81.02066315
	1	AH-16	AH	16	150.02	50	VIVIENDA	5	-4.074552337	-81.02067719
	1	AH-17	AH	17	150.88	50.18	VIVIENDA	5	-4.074642566	-81.02068725
	1	AH-18	AH	18	183.66	54.57	VIVIENDA	5	-4.074778778	-81.02070302
	1	AH-19	AH	19	170.89	52.78	VIVIENDA	5	-4.074885188	-81.0207139
	1	AH-20	AH	20	170.89	52.78	VIVIENDA	5	-4.074987036	-81.02072969
	1	AH-21	AH	21	170.89	52.78	VIVIENDA	5	-4.075088244	-81.02074912
	1	AH-22	AH	22	165.97	52.27	VIVIENDA	5	-4.075187396	-81.0207713
	1	AI-7	AI	7	150.93	50.2	VIVIENDA	5	-4.074685905	-81.02046899
	1	AI-8	AI	8	150.04	50.01	VIVIENDA	5	-4.074595586	-81.02045947
	1	AI-9	AI	9	150.02	50	VIVIENDA	5	-4.074506157	-81.02044568
	1	AI-10	AI	10	150.02	50	VIVIENDA	5	-4.074417181	-81.02042928
	1	AI-11	AI	11	150.02	50	VIVIENDA	5	-4.074328728	-81.02041027
	1	AI-12	AI	12	152.04	50.32	VIVIENDA	5	-4.074240584	-81.02038729
	1	AI-6	AI	6	140.25	48.79	VIVIENDA	5	-4.074809101	-81.02048362
	1	AI-4	AI	4	152.66	50.35	VIVIENDA	5	-4.074988232	-81.02050515
	1	AI-5	AI	5	152.66	50.35	VIVIENDA	5	-4.074897122	-81.02049188
	1	AI-3	AI	3	152.66	50.35	VIVIENDA	5	-4.075078901	-81.02052114
	1	AI-2	AI	2	152.66	50.35	VIVIENDA	5	-4.075169049	-81.02053982
	1	AI-1	AI	1	165.16	52.26	VIVIENDA	5	-4.075262826	-81.02056043
	1	AI-24	AI	24	178.75	53.8	VIVIENDA	5	-4.075339404	-81.02037378
	1	AI-23	AI	23	163.99	51.87	VIVIENDA	5	-4.075238541	-81.02035051
	1	AI-22	AI	22	163.99	51.87	VIVIENDA	5	-4.075141866	-81.02032967
	1	AI-21	AI	21	163.99	51.87	VIVIENDA	5	-4.075044603	-81.02031176
	1	AI-20	AI	20	163.99	51.87	VIVIENDA	5	-4.07494684	-81.02029678
	1	AI-19	AI	19	152.37	50.39	VIVIENDA	5	-4.07485191	-81.02028677
	1	AI-18	AI	18	150.84	50.2	VIVIENDA	5	-4.074725086	-81.02027192
	1	AI-17	AI	17	150.27	50.04	VIVIENDA	5	-4.074634661	-81.02026297
	1	AI-16	AI	16	150.27	50.04	VIVIENDA	5	-4.074545051	-81.02024941
	1	AI-15	AI	15	150.27	50.04	VIVIENDA	5	-4.074455914	-81.02023305
	1	AI-14	AI	14	150.87	50.12	VIVIENDA	5	-4.074367162	-81.02021386
	1	AI-13	AI	13	150.8	50.16	VIVIENDA	5	-4.074279229	-81.0201905
	1	AC-1	AC	1	168.01	53.18	VIVIENDA	5	-4.076659644	-81.02133131
	1	J-39	J	39	150	50	VIVIENDA	1	-4.07466864	-81.02301583
	1	J-40	J	40	150	50	VIVIENDA	1	-4.074580548	-81.0229953
	1	J-41	J	41	150	50	VIVIENDA	1	-4.074493017	-81.02297251
	1	J-44	J	44	148.58	49.88	VIVIENDA	1	-4.074235282	-81.0228893
	1	K-42	K	42	149.99	50	VIVIENDA	1	-4.074593016	-81.02262619
	1	K-43	K	43	149.99	50	VIVIENDA	1	-4.074506106	-81.02260113
	1	K-44	K	44	149.99	50	VIVIENDA	1	-4.074419959	-81.0225736
	1	K-45	K	45	158.66	51.24	VIVIENDA	1	-4.074332731	-81.02254105
	1	K-41 	K	41	149.99	50	VIVIENDA	1	-4.074680615	-81.02264873
	1	J-38	J	38	149.41	49.93	VIVIENDA	1	-4.074756828	-81.02303589
	1	C-54	C	54	152.59	50.35	VIVIENDA	6	-4.079889779	-81.02618893
	1	C-55	C	55	150.01	50	VIVIENDA	6	-4.079807235	-81.0262279
	1	C-56	C	56	150.02	50.01	VIVIENDA	6	-4.079725151	-81.0262658
	1	C-57	C	57	150.02	50.01	VIVIENDA	6	-4.079643065	-81.0263037
	1	C-58	C	58	150.02	50.01	VIVIENDA	6	-4.079560978	-81.0263416
	1	C-59	C	59	150.02	50.01	VIVIENDA	6	-4.079478892	-81.0263795
	1	C-60	C	60	150.02	50.01	VIVIENDA	6	-4.079396806	-81.02641739
	1	C-61	C	61	150.02	50.01	VIVIENDA	6	-4.079314719	-81.02645529
	1	C-62	C	62	150.02	50.01	VIVIENDA	6	-4.079199799	-81.02650835
	1	C-63	C	63	150.02	50.01	VIVIENDA	6	-4.079117712	-81.02654625
	1	C-64	C	64	150.02	50.01	VIVIENDA	6	-4.079035625	-81.02658414
	1	C-65	C	65	150.02	50.01	VIVIENDA	6	-4.078953539	-81.02662204
	1	C-66	C	66	150.02	50.01	VIVIENDA	6	-4.078871453	-81.02665994
	1	C-67	C	67	150.02	50.01	VIVIENDA	6	-4.078789366	-81.02669784
	1	C-68	C	68	150.02	50.01	VIVIENDA	6	-4.07870728	-81.02673573
	1	C-69	C	69	150.02	50.01	VIVIENDA	6	-4.078625193	-81.02677363
	1	C-70	C	70	150.02	50.01	VIVIENDA	6	-4.078543107	-81.02681153
	1	D-50	D	50	150.02	50.01	VIVIENDA	6	-4.079555884	-81.02612349
	1	D-51	D	51	150.02	50.01	VIVIENDA	6	-4.079473798	-81.02616139
	1	D-52	D	52	150.02	50.01	VIVIENDA	6	-4.079391711	-81.02619929
	1	D-53	D	53	150.02	50.01	VIVIENDA	6	-4.079309625	-81.02623719
	1	D-54	D	54	150.02	50.01	VIVIENDA	6	-4.079227538	-81.02627508
	1	D-55	D	55	150.02	50.01	VIVIENDA	6	-4.079112618	-81.02632814
	1	D-56	D	56	150.02	50.01	VIVIENDA	6	-4.079030531	-81.02636604
	1	D-57	D	57	150.02	50.01	VIVIENDA	6	-4.078948445	-81.02640394
	1	D-58	D	58	150.02	50.01	VIVIENDA	6	-4.078866358	-81.02644183
	1	D-59	D	59	150.02	50.01	VIVIENDA	6	-4.078784272	-81.02647973
	1	D-60	D	60	150.02	50.01	VIVIENDA	6	-4.078702186	-81.02651763
	1	D-61	D	61	150.02	50.01	VIVIENDA	6	-4.078620099	-81.02655553
	1	D-62	D	62	150.02	50.01	VIVIENDA	6	-4.078538013	-81.02659342
	1	D-63	D	63	150.02	50.01	VIVIENDA	6	-4.078455926	-81.02663132
	1	D-64	D	64	150.02	50.01	VIVIENDA	6	-4.07837384	-81.02666922
	1	E-42	E	42	196.78	59.68	VIVIENDA	6	-4.079695002	-81.02579764
	1	E-43	E	43	186.83	58.69	VIVIENDA	6	-4.079610914	-81.02582894
	1	E-44	E	44	200.02	60.01	VIVIENDA	6	-4.079531547	-81.02586561
	1	E-45	E	45	200.02	60.01	VIVIENDA	6	-4.07944946	-81.02590351
	1	E-46	E	46	200.02	60.01	VIVIENDA	6	-4.079367374	-81.02594141
	1	E-47	E	47	200.02	60.01	VIVIENDA	6	-4.079285287	-81.02597931
	1	E-48	E	48	200.02	60.01	VIVIENDA	6	-4.079203201	-81.0260172
	1	E-49	E	49	200.02	60.01	VIVIENDA	6	-4.079121115	-81.0260551
	1	E-50	E	50	200.02	60.01	VIVIENDA	6	-4.079006194	-81.02610816
	1	E-51	E	51	200.02	60.01	VIVIENDA	6	-4.078924107	-81.02614606
	1	E-52	E	52	200.02	60.01	VIVIENDA	6	-4.078842021	-81.02618395
	1	E-53	E	53	200.02	60.01	VIVIENDA	6	-4.078759935	-81.02622185
	1	E-54	E	54	200.02	60.01	VIVIENDA	6	-4.078677848	-81.02625975
	1	E-55	E	55	200.02	60.01	VIVIENDA	6	-4.078595762	-81.02629765
	1	E-56	E	56	200.02	60.01	VIVIENDA	6	-4.078513675	-81.02633554
	1	E-57	E	57	200.02	60.01	VIVIENDA	6	-4.078431589	-81.02637344
	1	E-58	E	58	200.02	60.01	VIVIENDA	6	-4.078349502	-81.02641134
	1	D-65	D	65	151.5	50.2	VIVIENDA	6	-4.078291348	-81.0267073
	1	B-47	B	47	150.02	50.01	VIVIENDA	6	-4.079495768	-81.02662195
	1	B-48	B	48	150.02	50.01	VIVIENDA	6	-4.079413682	-81.02665985
	1	B-49	B	49	150.02	50.01	VIVIENDA	6	-4.079298761	-81.02671291
	1	B-50	B	50	150.02	50.01	VIVIENDA	6	-4.079216674	-81.02675081
	1	B-51	B	51	150.02	50.01	VIVIENDA	6	-4.079134588	-81.0267887
	1	B-52	B	52	150.02	50.01	VIVIENDA	6	-4.079052501	-81.0268266
	1	B-53	B	53	150.02	50.01	VIVIENDA	6	-4.078970415	-81.0268645
	1	B-54	B	54	150.02	50.01	VIVIENDA	6	-4.078888328	-81.0269024
	1	B-55	B	55	150.02	50.01	VIVIENDA	6	-4.078806242	-81.02694029
	1	B-56	B	56	150.02	50.01	VIVIENDA	6	-4.078724155	-81.02697819
	1	B-57	B	57	150.02	50.01	VIVIENDA	6	-4.078642069	-81.02701609
	1	B-58	B	58	150.02	50.01	VIVIENDA	6	-4.078559982	-81.02705399
	1	B-42	B	42	150.01	50	VIVIENDA	6	-4.079906196	-81.02643246
	1	B-43	B	43	150.02	50.01	VIVIENDA	6	-4.079824114	-81.02647036
	1	B-44	B	44	150.02	50.01	VIVIENDA	6	-4.079742027	-81.02650826
	1	B-45	B	45	150.02	50.01	VIVIENDA	6	-4.079659941	-81.02654616
	1	B-46	B	46	150.02	50.01	VIVIENDA	6	-4.079577855	-81.02658406
	1	B-35	B	35	151.69	50.23	VIVIENDA	6	-4.080387913	-81.02591701
	1	B-34	B	34	150.02	50.01	VIVIENDA	6	-4.08042389	-81.02583379
	1	B-33	B	33	150.02	50.01	VIVIENDA	6	-4.080459896	-81.02575113
	1	B-32	B	32	150.02	50.01	VIVIENDA	6	-4.080495902	-81.02566846
	1	B-31	B	31	150.02	50.01	VIVIENDA	6	-4.080531907	-81.0255858
	1	B-30	B	30	150.02	50.01	VIVIENDA	6	-4.080567913	-81.02550314
	1	B-29	B	29	165.57	51.4	VIVIENDA	6	-4.080605829	-81.0254162
	1	B-36	B	36	193.08	55.74	VIVIENDA	6	-4.080346583	-81.02601207
	1	C-43	C	43	166.27	52.17	VIVIENDA	6	-4.080396509	-81.02532556
	1	C-44	C	44	150.02	50.01	VIVIENDA	6	-4.080358762	-81.02541279
	1	C-45	C	45	150.02	50.01	VIVIENDA	6	-4.080322756	-81.02549545
	1	C-46	C	46	150.02	50.01	VIVIENDA	6	-4.08028675	-81.02557811
	1	C-47	C	47	150.02	50.01	VIVIENDA	6	-4.080250744	-81.02566078
	1	C-48	C	48	150.02	50.01	VIVIENDA	6	-4.080214738	-81.02574344
	1	C-49	C	49	151.69	50.23	VIVIENDA	6	-4.080178761	-81.02582666
	1	C-50	C	50	154.14	50.55	VIVIENDA	6	-4.080142673	-81.02591126
	1	C-51	C	51	159.66	51.29	VIVIENDA	6	-4.080097016	-81.02599392
	1	C-52	C	52	159.65	51.29	VIVIENDA	6	-4.080037688	-81.02606968
	1	C-53	C	53	159.66	51.29	VIVIENDA	6	-4.07996742	-81.02613552
	1	C-72	C	72	151.5	50.2	VIVIENDA	6	-4.078378528	-81.02688751
	1	C-71	C	71	150.02	50.01	VIVIENDA	6	-4.078461021	-81.02684943
	1	B-37	B	37	179.18	53.89	VIVIENDA	6	-4.080292417	-81.02611002
	1	B-38	B	38	179.23	53.9	VIVIENDA	6	-4.080228167	-81.02619666
	1	B-39	B	39	179.23	53.9	VIVIENDA	6	-4.080153448	-81.02627456
	1	B-40	B	40	162.01	51.6	VIVIENDA	6	-4.080073751	-81.02633952
	1	B-41	B	41	162.33	51.64	VIVIENDA	6	-4.079991259	-81.02639205
	1	B-59	B	59	151.5	50.2	VIVIENDA	6	-4.07847749	-81.02709207
	1	D-38	D	38	165.57	51.4	VIVIENDA	6	-4.080212425	-81.02524625
	1	D-39	D	39	150.02	50.01	VIVIENDA	6	-4.08017451	-81.0253332
	1	D-40	D	40	150.02	50.01	VIVIENDA	6	-4.080138504	-81.02541586
	1	D-41	D	41	150.02	50.01	VIVIENDA	6	-4.080102498	-81.02549852
	1	D-42	D	42	150.02	50.01	VIVIENDA	6	-4.080066492	-81.02558118
	1	D-43	D	43	150.02	50.01	VIVIENDA	6	-4.080030486	-81.02566385
	1	D-44	D	44	151.69	50.23	VIVIENDA	6	-4.079994509	-81.02574707
	1	D-45	D	45	176.49	53.53	VIVIENDA	6	-4.079955712	-81.02583791
	1	D-46	D	46	184.96	54.66	VIVIENDA	6	-4.079895646	-81.02592863
	1	D-47	D	47	186.99	54.93	VIVIENDA	6	-4.079811208	-81.02600265
	1	D-48	D	48	150.01	50	VIVIENDA	6	-4.079720055	-81.0260477
	1	D-49	D	49	150.02	50.01	VIVIENDA	6	-4.079637971	-81.0260856
	1	E-34	E	34	202.99	60.3	VIVIENDA	6	-4.079988822	-81.02514486
	1	E-35	E	35	200.02	60.01	VIVIENDA	6	-4.079952955	-81.02522831
	1	E-36	E	36	200.02	60.01	VIVIENDA	6	-4.079916949	-81.02531097
	1	E-37	E	37	200.02	60.01	VIVIENDA	6	-4.079880943	-81.02539363
	1	E-38	E	38	200.02	60.01	VIVIENDA	6	-4.079844937	-81.02547629
	1	E-39	E	39	200.02	60.01	VIVIENDA	6	-4.079808931	-81.02555896
	1	E-40	E	40	200.02	60.01	VIVIENDA	6	-4.079772925	-81.02564162
	1	E-41	E	41	182.37	58.24	VIVIENDA	6	-4.079744886	-81.02572431
	1	E-60	E	60	200.14	58.97	VIVIENDA	6	-4.078185603	-81.02648786
	1	E-17	E	17	201.89	60.26	VIVIENDA	3	-4.080762264	-81.02361491
	1	E-24	E	24	200.37	60.04	VIVIENDA	3	-4.08046823	-81.02416687
	1	E-19	E	19	185.77	58.58	VIVIENDA	3	-4.080697178	-81.02378203
	1	E-25	E	25	239.93	63.99	VIVIENDA	3	-4.080402882	-81.02428539
	1	E-32	E	32	240.31	64.03	VIVIENDA	3	-4.080112536	-81.02486601
	1	E-33	E	33	263.09	66.31	VIVIENDA	3	-4.080065767	-81.02496939
	1	E-18	E	18	200	60	VIVIENDA	3	-4.080746735	-81.02370834
